Combination,myPort,Risk
"('TSMC', 'Cpaxt', 'APPLE', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('TSMC', 'Cpaxt', 'AVGO', 'LH', 'CVX')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'Cpaxt', 'AVGO', 'LH', 'KCE')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'Cpaxt', 'AVGO', 'LH', 'HCA')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'Cpaxt', 'AVGO', 'LH', 'AMZN')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'Cpaxt', 'AVGO', 'LH', 'O')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'Cpaxt', 'AVGO', 'SIRI', 'ORI')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'Cpaxt', 'AVGO', 'SIRI', 'KCE')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'Cpaxt', 'AVGO', 'SIRI', 'HCA')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'Cpaxt', 'AVGO', 'SIRI', 'AMZN')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'Cpaxt', 'AVGO', 'SIRI', 'O')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'Cpaxt', 'AVGO', 'CVX', 'KCE')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'Cpaxt', 'AVGO', 'CVX', 'HCA')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'Cpaxt', 'AVGO', 'CVX', 'AMZN')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'Cpaxt', 'AVGO', 'ORI', 'KCE')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'Cpaxt', 'AVGO', 'ORI', 'HCA')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'Cpaxt', 'AVGO', 'ORI', 'AMZN')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'Cpaxt', 'AVGO', 'PSEC', 'KCE')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'Cpaxt', 'AVGO', 'PSEC', 'HCA')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'Cpaxt', 'AVGO', 'PSEC', 'AMZN')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'Cpaxt', 'AVGO', 'PSEC', 'O')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'Cpaxt', 'AVGO', 'KCE', 'HCA')",[0.    0.    0.524 0.476 0.   ],3.9555958544540557
"('TSMC', 'Cpaxt', 'AVGO', 'KCE', 'AMZN')",[0.    0.    0.524 0.476 0.   ],3.9555958544540557
"('TSMC', 'Cpaxt', 'AVGO', 'HCA', 'AMZN')",[0.    0.    0.548 0.452 0.   ],4.023142058227077
"('TSMC', 'Cpaxt', 'AVGO', 'TISCO', 'AMZN')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('TSMC', 'Cpaxt', 'AVGO', 'TISCO', 'O')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('TSMC', 'Cpaxt', 'AVGO', 'ICHI', 'O')",[0.   0.   0.47 0.53 0.  ],2.397199496104468
"('TSMC', 'APPLE', 'AVGO', 'LH', 'CVX')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'APPLE', 'AVGO', 'LH', 'KCE')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'APPLE', 'AVGO', 'LH', 'HCA')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'APPLE', 'AVGO', 'LH', 'AMZN')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'APPLE', 'AVGO', 'LH', 'O')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('TSMC', 'APPLE', 'AVGO', 'SIRI', 'ORI')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'APPLE', 'AVGO', 'SIRI', 'KCE')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'APPLE', 'AVGO', 'SIRI', 'HCA')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'APPLE', 'AVGO', 'SIRI', 'AMZN')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'APPLE', 'AVGO', 'SIRI', 'O')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('TSMC', 'APPLE', 'AVGO', 'CVX', 'KCE')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'APPLE', 'AVGO', 'CVX', 'HCA')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'APPLE', 'AVGO', 'CVX', 'AMZN')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('TSMC', 'APPLE', 'AVGO', 'ORI', 'KCE')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'APPLE', 'AVGO', 'ORI', 'HCA')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'APPLE', 'AVGO', 'ORI', 'AMZN')",[0.    0.    0.406 0.594 0.   ],3.33416582908489
"('TSMC', 'APPLE', 'AVGO', 'PSEC', 'KCE')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'APPLE', 'AVGO', 'PSEC', 'HCA')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'APPLE', 'AVGO', 'PSEC', 'AMZN')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'APPLE', 'AVGO', 'PSEC', 'O')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('TSMC', 'APPLE', 'AVGO', 'KCE', 'HCA')",[0.    0.    0.524 0.476 0.   ],3.9555958544540557
"('TSMC', 'APPLE', 'AVGO', 'KCE', 'AMZN')",[0.    0.    0.524 0.476 0.   ],3.9555958544540557
"('TSMC', 'APPLE', 'AVGO', 'HCA', 'AMZN')",[0.    0.    0.548 0.452 0.   ],4.023142058227077
"('TSMC', 'APPLE', 'AVGO', 'TISCO', 'AMZN')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('TSMC', 'APPLE', 'AVGO', 'TISCO', 'O')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('TSMC', 'APPLE', 'AVGO', 'ICHI', 'O')",[0.   0.   0.47 0.53 0.  ],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'SIRI', 'CVX')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'SIRI', 'ORI')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.3423997960177223
"('TSMC', 'AVGO', 'LH', 'SIRI', 'KCE')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'SIRI', 'HCA')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'SIRI', 'TISCO')",[0.    0.374 0.    0.151 0.475],2.3952192991849426
"('TSMC', 'AVGO', 'LH', 'SIRI', 'AMZN')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393470514
"('TSMC', 'AVGO', 'LH', 'SIRI', 'O')",[0.    0.39  0.102 0.508 0.   ],2.586833552014053
"('TSMC', 'AVGO', 'LH', 'CVX', 'PSEC')",[0.    0.245 0.    0.    0.755],2.4079030228128757
"('TSMC', 'AVGO', 'LH', 'CVX', 'KCE')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'CVX', 'HCA')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'CVX', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'LH', 'CVX', 'AMZN')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'CVX', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'CVX', 'O')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'ORI', 'PSEC')",[0.    0.245 0.    0.    0.755],2.4079030228128757
"('TSMC', 'AVGO', 'LH', 'ORI', 'KCE')",[0.    0.413 0.524 0.063 0.   ],3.042935992195495
"('TSMC', 'AVGO', 'LH', 'ORI', 'HCA')",[0.    0.413 0.524 0.063 0.   ],3.042935992195495
"('TSMC', 'AVGO', 'LH', 'ORI', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'LH', 'ORI', 'AMZN')",[0.    0.413 0.524 0.063 0.   ],3.042935992195495
"('TSMC', 'AVGO', 'LH', 'ORI', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'ORI', 'O')",[0.    0.413 0.524 0.063 0.   ],3.042935992195495
"('TSMC', 'AVGO', 'LH', 'PSEC', 'TISCO')",[0.   0.3  0.   0.42 0.28],2.3889296296468774
"('TSMC', 'AVGO', 'LH', 'PSEC', 'ICHI')",[0.    0.361 0.    0.367 0.273],2.3080970296970156
"('TSMC', 'AVGO', 'LH', 'KCE', 'HCA')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'KCE', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'LH', 'KCE', 'AMZN')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'KCE', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'KCE', 'O')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'HCA', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'LH', 'HCA', 'AMZN')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'HCA', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'HCA', 'O')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'LH', 'TISCO', 'ICHI')",[0.    0.43  0.    0.255 0.316],2.378746811892947
"('TSMC', 'AVGO', 'LH', 'AMZN', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'LH', 'AMZN', 'O')",[0.    0.414 0.586 0.    0.   ],3.0471999614979155
"('TSMC', 'AVGO', 'SIRI', 'CVX', 'ORI')",[0.    0.387 0.604 0.01  0.   ],2.608556709056701
"('TSMC', 'AVGO', 'SIRI', 'CVX', 'KCE')",[0.    0.387 0.604 0.01  0.   ],2.608556709056701
"('TSMC', 'AVGO', 'SIRI', 'CVX', 'HCA')",[0.    0.387 0.604 0.01  0.   ],2.608556709056701
"('TSMC', 'AVGO', 'SIRI', 'CVX', 'AMZN')",[0.    0.387 0.604 0.01  0.   ],2.608556709056701
"('TSMC', 'AVGO', 'SIRI', 'CVX', 'O')",[0.    0.387 0.604 0.01  0.   ],2.608556709056701
"('TSMC', 'AVGO', 'SIRI', 'ORI', 'KCE')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'ORI', 'HCA')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'ORI', 'AMZN')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'ORI', 'O')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.3423997960177223
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.3423997960177223
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.3423997960177223
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.3423997960177223
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'ICHI')",[0.    0.359 0.097 0.329 0.216],2.296841657388902
"('TSMC', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.3423997960177223
"('TSMC', 'AVGO', 'SIRI', 'KCE', 'HCA')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'KCE', 'AMZN')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'KCE', 'O')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'HCA', 'AMZN')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'HCA', 'O')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'TISCO', 'AMZN')",[0.    0.374 0.151 0.475 0.   ],2.3952192991849426
"('TSMC', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696001567453
"('TSMC', 'AVGO', 'SIRI', 'TISCO', 'O')",[0.    0.374 0.151 0.475 0.   ],2.3952192991849426
"('TSMC', 'AVGO', 'SIRI', 'AMZN', 'O')",[0.    0.385 0.615 0.    0.   ],2.6089226570117376
"('TSMC', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.3633723934705144
"('TSMC', 'AVGO', 'CVX', 'ORI', 'PSEC')",[0.    0.245 0.    0.    0.755],2.4079030228128757
"('TSMC', 'AVGO', 'CVX', 'ORI', 'KCE')",[0.    0.42  0.155 0.425 0.   ],3.2881600420546935
"('TSMC', 'AVGO', 'CVX', 'ORI', 'HCA')",[0.    0.42  0.155 0.425 0.   ],3.2881600420546935
"('TSMC', 'AVGO', 'CVX', 'ORI', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'CVX', 'ORI', 'AMZN')",[0.    0.42  0.155 0.425 0.   ],3.2881600420546935
"('TSMC', 'AVGO', 'CVX', 'ORI', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'CVX', 'ORI', 'O')",[0.    0.444 0.    0.206 0.35 ],3.1636486446030005
"('TSMC', 'AVGO', 'CVX', 'PSEC', 'TISCO')",[0.   0.3  0.   0.42 0.28],2.3889296296468774
"('TSMC', 'AVGO', 'CVX', 'PSEC', 'ICHI')",[0.    0.361 0.    0.367 0.273],2.3080970296970156
"('TSMC', 'AVGO', 'CVX', 'KCE', 'HCA')",[0.    0.454 0.546 0.    0.   ],3.57056055696911
"('TSMC', 'AVGO', 'CVX', 'KCE', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'CVX', 'KCE', 'AMZN')",[0.    0.454 0.546 0.    0.   ],3.57056055696911
"('TSMC', 'AVGO', 'CVX', 'KCE', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'CVX', 'KCE', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'CVX', 'HCA', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'CVX', 'HCA', 'AMZN')",[0.    0.454 0.546 0.    0.   ],3.57056055696911
"('TSMC', 'AVGO', 'CVX', 'HCA', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'CVX', 'HCA', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'CVX', 'TISCO', 'ICHI')",[0.    0.43  0.    0.255 0.316],2.378746811892947
"('TSMC', 'AVGO', 'CVX', 'AMZN', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'CVX', 'AMZN', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'ORI', 'PSEC', 'TISCO')",[0.   0.3  0.   0.42 0.28],2.3889296296468774
"('TSMC', 'AVGO', 'ORI', 'PSEC', 'ICHI')",[0.    0.361 0.    0.367 0.273],2.3080970296970156
"('TSMC', 'AVGO', 'ORI', 'KCE', 'HCA')",[0.    0.406 0.594 0.    0.   ],3.33416582908489
"('TSMC', 'AVGO', 'ORI', 'KCE', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'ORI', 'KCE', 'AMZN')",[0.    0.406 0.594 0.    0.   ],3.33416582908489
"('TSMC', 'AVGO', 'ORI', 'KCE', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'ORI', 'HCA', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'ORI', 'HCA', 'AMZN')",[0.    0.406 0.594 0.    0.   ],3.33416582908489
"('TSMC', 'AVGO', 'ORI', 'HCA', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'ORI', 'TISCO', 'ICHI')",[0.    0.43  0.    0.255 0.316],2.3787468118929453
"('TSMC', 'AVGO', 'ORI', 'AMZN', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'PSEC', 'KCE', 'HCA')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'KCE', 'AMZN')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'KCE', 'O')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'HCA', 'AMZN')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'HCA', 'O')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'TISCO', 'AMZN')",[0.   0.3  0.42 0.28 0.  ],2.3889296296468774
"('TSMC', 'AVGO', 'PSEC', 'TISCO', 'O')",[0.   0.3  0.42 0.28 0.  ],2.3889296296468774
"('TSMC', 'AVGO', 'PSEC', 'AMZN', 'O')",[0.    0.245 0.755 0.    0.   ],2.4079030228128757
"('TSMC', 'AVGO', 'PSEC', 'ICHI', 'O')",[0.    0.361 0.367 0.273 0.   ],2.3080970296970156
"('TSMC', 'AVGO', 'KCE', 'HCA', 'TISCO')",[0.   0.37 0.   0.   0.63],2.418600004798511
"('TSMC', 'AVGO', 'KCE', 'HCA', 'AMZN')",[0.    0.524 0.476 0.    0.   ],3.9555958544540557
"('TSMC', 'AVGO', 'KCE', 'HCA', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'KCE', 'HCA', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'KCE', 'TISCO', 'ICHI')",[0.    0.43  0.    0.255 0.316],2.378746811892947
"('TSMC', 'AVGO', 'KCE', 'AMZN', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'KCE', 'AMZN', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'HCA', 'TISCO', 'ICHI')",[0.    0.43  0.    0.255 0.316],2.378746811892947
"('TSMC', 'AVGO', 'HCA', 'AMZN', 'ICHI')",[0.   0.47 0.   0.   0.53],2.397199496104468
"('TSMC', 'AVGO', 'HCA', 'AMZN', 'O')",[0.    0.464 0.    0.    0.536],3.2126560226565015
"('TSMC', 'AVGO', 'TISCO', 'AMZN', 'O')",[0.   0.37 0.63 0.   0.  ],2.418600004798511
"('TSMC', 'AVGO', 'TISCO', 'ICHI', 'O')",[0.    0.43  0.255 0.316 0.   ],2.3787468118929467
"('SCB', 'JPM', 'Visa', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'Visa', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'Visa', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'META', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'META', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'TOP', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'TOP', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'BMWG', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'BMWG', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'AP', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'AP', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'ABBV', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'ABBV', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'ORI')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'KCE')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'HCA')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SCB', 'JPM', 'KBS', 'AVGO', 'AMZN')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'KBS', 'AVGO', 'O')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'NVDA', 'AVGO', 'LH')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
"('SCB', 'JPM', 'NVDA', 'AVGO', 'CVX')",[0.571 0.    0.    0.429 0.   ],2.5726313626765234
